Date,Open,High,Low,Close,Volume
2021-04-21,384.34333492736897,388.80777231208793,384.2032146818028,388.602294921875,66793000
2021-04-22,388.43414245658613,389.2653723743387,383.9883749549103,385.0531005859375,97582800
2021-04-23,385.61357852432894,390.6384119098377,385.5388724213667,389.22808837890625,73209200
2021-04-26,389.88182724622914,390.61033277407387,389.29341345395136,390.04058837890625,52182400
2021-04-27,390.33944884314224,390.535605765326,388.8170522247635,389.9565124511719,51303100
2021-04-28,390.2273272137654,391.34811790549134,389.37739949807,389.8443908691406,51238900
2021-04-29,392.5717326349584,392.94532012603673,388.94787411541165,392.3288879394531,78544300
2021-04-30,390.0593289877053,390.9092569470682,388.8544829241141,389.7510986328125,85527000
2021-05-03,391.7405780021808,392.1235145455431,390.0967869048792,390.591796875,68128300
2021-05-04,388.6023411344011,389.0973510192944,384.4928213443372,388.1820373535156,101591200
2021-05-05,389.82583314555814,390.05932889798106,387.74304077290196,388.3034362792969,60162200
2021-05-06,388.37814202679203,391.5350091571525,386.37008425835495,391.4042663574219,74321400
2021-05-07,392.17019603570935,394.9067598070732,391.488378079509,394.2529602050781,67733800
2021-05-10,394.6077448156846,394.83189157347044,390.227363072292,390.3487854003906,81852400
2021-05-11,385.8283743617133,387.85510146471046,382.9890581244751,386.8650817871094,116888000
2021-05-12,384.0817831997545,385.3519862126641,377.32907683593066,378.64599609375,134811000
2021-05-13,380.1965023474464,385.1279319103437,380.1497860913207,383.194580078125,106394000
2021-05-14,385.93109523135814,389.9285412046908,385.9030768823611,389.07861328125,82201600
2021-05-17,387.9671986859142,388.9011816537385,386.0711858984487,388.0885925292969,65129200
2021-05-18,388.3501253478743,388.59297005214694,384.5861749461466,384.7449645996094,59810200
2021-05-19,380.0563093742371,383.91363455674485,378.57125157773066,383.7361755371094,106467100
2021-05-20,384.6142002311314,389.1253542262279,384.4928063797059,387.8644714355469,78022200
2021-05-21,389.3495165134627,390.59172995398563,387.08929345333263,387.54693603515625,76578700
2021-05-24,389.7884149825735,392.57169424932044,389.5455703108136,391.49761962890625,51376700
2021-05-25,392.5810493076067,392.9359673967326,390.0499634392748,390.6290283203125,57451400
2021-05-26,391.2174583544931,391.9085966601107,390.18075089606674,391.4042663574219,43088600
2021-05-27,392.43158965057955,392.9452688208811,391.32946821688466,391.60968017578125,56707700
2021-05-28,393.178808495256,393.44032258439506,392.07671544123446,392.3102111816406,58520200
2021-06-01,394.67323638964024,394.81332815085875,391.52571797502355,391.9646911621094,54216600
2021-06-02,392.6183914671472,393.4216315915621,391.60970246523397,392.5810241699219,49097100
2021-06-03,390.26474464836855,392.263453151856,388.79838471410426,391.1239929199219,58138800
2021-06-04,392.9733282256469,395.0000837788047,391.1894173616605,394.7012023925781,55938800
2021-06-07,394.69182475887226,394.8692837876168,393.3842544177777,394.3182373046875,51555000
2021-06-08,395.17747595077844,395.27087993776814,392.57168428200526,394.40228271484375,47134300
2021-06-09,395.242896577049,395.3176311744139,393.5897570222941,393.81390380859375,48436300
2021-06-10,395.0373870494079,396.5971509849046,393.7204677812437,395.64447021484375,51020100
2021-06-11,396.1956153911513,396.41041324763955,394.90671424062083,396.29833984375,45570800
2021-06-14,396.41041653956006,397.28836288118606,395.16823163226826,397.1856384277344,42358500
2021-06-15,397.33503853707737,397.3723773329353,395.5791460332352,396.45709228515625,51508500
2021-06-16,396.5972469543856,396.82139377668875,392.19819454927307,394.24359130859375,80386100
2021-06-17,393.8325789844645,395.0934330875437,391.63771348560346,394.1127624511719,90949700
2021-06-18,390.82947003654994,391.5228695274807,388.589962401601,388.7961120605469,118676300
2021-06-21,390.5576558078238,394.5494491775668,389.74243684552914,394.3620300292969,72822000
2021-06-22,394.352740461739,397.3044066313976,393.63120236514027,396.4704284667969,57700300
2021-06-23,396.5453419827774,397.35118140093033,395.908162638729,395.99249267578125,49445400
2021-06-24,398.13831292432985,398.75673318670397,397.88529422084855,398.3350830078125,45110300
2021-06-25,399.08474110668726,400.19981934817787,398.7567718716343,399.7500305175781,58129500
2021-06-28,400.274777553691,400.72453776466034,399.07536933086004,400.5558776855469,53159600
2021-06-29,400.9400223650543,401.577201657203,400.23724351738144,400.7713623046875,35970500
2021-06-30,400.31221515795005,401.78337248653116,400.28410514640404,401.10870361328125,64827900
2021-07-01,401.86769002620366,403.48877689800884,401.802090469254,403.3294677734375,53441000
2021-07-02,404.4914663355306,406.7684632777236,403.4138490651717,406.4123840332031,57697700
2021-07-06,406.4685771019908,406.68410626099694,402.9359520976346,405.6720886230469,68710400
2021-07-07,406.35615449938257,407.38690265779184,404.3415272693066,407.10577392578125,63549500
2021-07-08,401.78329844418977,404.54757298676634,400.6026209845462,403.78857421875,97595200
2021-07-09,405.2973236629894,408.3989192878367,403.5919064673389,408.09906005859375,76238600
2021-07-12,408.014743954132,409.81387079491634,407.5837141699606,409.56085205078125,52889600
2021-07-13,408.7736811446095,410.27294851905754,407.9022421705888,408.16461181640625,52911300
2021-07-14,409.86071097096965,410.3479893837978,407.5274938195921,408.77374267578125,64130400
2021-07-15,407.43375298751454,408.10842192602513,405.4753457373174,407.3775329589844,55126400
2021-07-16,408.5582340881167,408.60507458251783,403.7887107543716,404.1822509765625,75874700
2021-07-19,399.35647556745073,404.24781810954704,395.4021716073947,398.2132873535156,147987000
2021-07-20,398.87858854389634,405.19424821912867,398.0821000063619,403.91986083984375,99608200
2021-07-21,405.1192467876088,407.33067265477706,403.8729980876093,407.1900939941406,64724400
2021-07-22,407.36820816808677,408.28651641773797,406.38432894043746,408.0428771972656,47878500
2021-07-23,409.97304653950414,412.5780122497424,409.2890267822298,412.2406921386719,63766600
2021-07-26,411.65035780963643,413.26206508210987,411.6035173257502,413.252685546875,43719200
2021-07-27,412.21268332890685,412.2407933450638,408.5394791728748,411.3693542480469,67397100
2021-07-28,411.9971110612924,412.57807039855686,409.77633422865034,411.20062255859375,52472400
2021-07-29,412.12830695326727,413.9836250033735,412.11892741688575,412.9060363769531,47435300
2021-07-30,410.33858897512397,412.35321630587856,410.20738984106623,410.90081787109375,68951200
2021-08-02,412.61558301486065,413.16843236981356,409.68264755521176,410.0387268066406,58783300
2021-08-03,410.83517582420905,413.49636182074306,408.6425090931806,413.3745422363281,58053900
2021-08-04,412.09086705960937,413.3464954516936,411.1069878900075,411.34124755859375,46732200
2021-08-05,412.5031500015922,414.0305275555735,412.1845602964902,413.9461975097656,38969700
2021-08-06,414.26478830639564,415.0518973321597,413.98365955681214,414.6302185058594,46930000
2021-08-09,414.60214843098646,414.920738167619,413.52455961081546,414.2929382324219,41222600
2021-08-10,414.74262797604996,415.52038600343246,414.05860812109773,414.8082275390625,43339300
2021-08-11,415.87647880877864,415.9326988371535,414.75202104898426,415.8389892578125,44034300
2021-08-12,415.68899640806853,417.2257532062454,414.78944749477773,417.0851745605469,38909400
2021-08-13,417.5350605392358,417.8630297953268,417.0478107219428,417.84429931640625,39470300
2021-08-16,416.54171828206023,418.95926500085824,414.98623095911614,418.8280944824219,73740000
2021-08-17,416.26997110737653,416.9446399663895,413.0934254851267,416.08258056640625,92673900
2021-08-18,415.07059964436183,416.6354666486862,411.2849843863083,411.5285949707031,89351900
2021-08-19,408.8018064511608,413.36520830572493,408.66125638495504,412.165771484375,92812200
2021-08-20,412.51249736786883,415.7733732693985,412.0252190130029,415.4454040527344,72008700
2021-08-23,417.1320972978909,420.0088125987634,415.5203897980154,419.0998840332031,54973000
2021-08-24,419.76519775390625,420.2993166380276,419.2498379439889,419.76519775390625,38744700
2021-08-25,419.9525966891945,421.16135587884156,419.57775837696613,420.64599609375,40529700
2021-08-26,420.3648595615522,420.5991192042751,418.0691322205563,418.162841796875,57829600
2021-08-27,418.96864575668053,422.27639048792906,418.91242573488046,421.9015808105469,77235100
2021-08-30,422.5762802722132,424.5440669661629,422.33264109600447,423.7569580078125,48357400
2021-08-31,423.6632692588089,424.0005894306205,422.52946055313254,423.129150390625,59300200
2021-09-01,424.0661623524176,424.58152211457764,423.11974426960506,423.35400390625,48721400
2021-09-02,424.77834425136786,425.4623641266029,423.45711639620544,424.6565246582031,42501000
2021-09-03,423.5226862527916,425.068794112329,423.1197379507082,424.55340576171875,47170500
2021-09-07,424.20672913760086,424.30043871518234,422.3607619842241,423.0354309082031,51671500
2021-09-08,422.5012890564802,423.23217791852863,420.59907351191805,422.52001953125,56181900
2021-09-09,422.32334708756264,424.07560485445447,420.4680001952441,420.7116394042969,57970400
2021-09-10,422.64186111668704,423.0635112920505,417.27262011455633,417.3944396972656,89948200
2021-09-13,420.3929721292917,420.65534176904265,416.1481602138,418.462646484375,83738600
2021-09-14,419.90575326564493,420.1119029115105,415.314269621711,416.2044677734375,78197100
2021-09-15,416.62609222178327,420.17747647552517,415.52039355154807,419.68084716796875,78792200
2021-09-16,419.15605298019295,420.1305523944603,416.0638088883506,419.0155029296875,77786700
2021-09-17,418.2428908298914,418.6658919018536,414.5767094129711,414.9339294433594,118425000
2021-09-20,408.8048283528595,410.38408955076596,403.1457660287209,408.01519775390625,166445500
2021-09-21,410.3559031370975,411.6531636956014,407.10337084294684,407.6297912597656,92526100
2021-09-22,409.9046994331068,413.64607141513255,407.7426174898221,411.6061706542969,102350100
2021-09-23,413.47685522277226,418.21466778281064,413.2418450775607,416.607177734375,76396000
2021-09-24,414.971434039035,418.00777484083244,414.7552144207099,417.2933349609375,62094800
2021-09-27,416.25933916263614,417.4249802239827,415.40389884937827,416.09954833984375,61371100
2021-09-28,413.32646012046985,413.655480073126,406.981185972043,407.71441650390625,130436300
2021-09-29,409.09622503378733,410.83530568589765,407.8365742138815,408.4006042480469,82329200
2021-09-30,409.8764821735044,410.58151260645667,403.0705975741562,403.4090270996094,140506000
2021-10-01,405.1386734490561,409.8858665977476,401.61352150069314,408.20318603515625,129240100
2021-10-04,407.03749673565017,407.9399274949172,400.79561465530827,402.9389343261719,128570000
2021-10-05,404.4430607487151,409.3782739253751,403.64404918460883,407.131591796875,90682500
2021-10-06,403.53117578451554,409.0304184562949,401.90492407695274,408.8236083984375,113032200
2021-10-07,412.1043841974191,415.1970969045478,411.92577420062315,412.3581848144531,72437500
2021-10-08,413.1290605510576,413.51448064643256,410.976359506261,411.6061706542969,74557400
2021-10-11,410.9480912711501,413.86222243707743,408.56038046823124,408.6261901855469,65233300
2021-10-12,409.5474309242927,409.9516414282403,406.83070028385015,407.6203308105469,71181200
2021-10-13,408.64503280690064,409.90468374251765,405.6651202312037,409.08685302734375,72974000
2021-10-14,412.7530051375808,416.11836647826146,412.2829848477017,415.96795654296875,70236800
2021-10-15,418.0829930190192,419.50246328838506,417.46256287521214,419.1358337402344,66260200
2021-10-18,417.34986835281455,420.7152014170573,416.691828391451,420.3768005371094,62213200
2021-10-19,422.00303260856737,423.6856846027925,421.39198327728565,423.6199035644531,46996800
2021-10-20,424.0805321054758,425.58460284430237,423.9677318204224,425.2837829589844,49571600
2021-10-21,424.68209422675085,426.618575397613,424.2496836213109,426.3929748535156,41305400
2021-10-22,425.9606119788899,427.40828257050583,424.0053114184127,425.9512023925781,58845100
2021-10-25,427.04169329190574,428.5645546545617,425.26503126472915,428.23553466796875,45214500
2021-10-26,429.78654991386077,430.99918156529145,428.2448696453988,428.6208801269531,56075100
2021-10-27,429.08152637361746,429.74894714064544,426.64679607068757,426.7220153808594,72438000
2021-10-28,428.1508248045862,430.91454608380144,428.1414439075538,430.83935546875,51437900
2021-10-29,428.5362813944523,432.0050333226642,428.2448711186631,431.713623046875,70162400
2021-11-01,432.70056774459283,433.0766068401106,430.72650593190025,432.4561767578125,48433600
2021-11-02,432.6254811267831,434.51497189123603,432.4938616741639,434.2047424316406,48908400
2021-11-03,433.6406702124122,437.25983186693117,433.19885003088245,436.8556213378906,52509800
2021-11-04,437.45716584253296,438.9988457948901,437.10935550121593,438.91424560546875,52847100
2021-11-05,441.14228636490327,442.4301374982926,438.92380414430136,440.437255859375,66390600
2021-11-08,441.5370209098921,442.0352412122443,440.1269602027339,440.81317138671875,50405200
2021-11-09,441.17988231787126,441.4148924790794,437.9461402046262,439.356201171875,51149100
2021-11-10,437.664004386451,439.35609434839915,434.33628196802437,435.821533203125,69429700
2021-11-11,437.3162461048895,437.39146541229354,435.9437949662479,435.96258544921875,34848500
2021-11-12,437.2316347180003,439.80733651939306,436.2821846286871,439.2527160644531,53466700
2021-11-15,440.54060690132917,440.7003977259758,438.2751057858588,439.40313720703125,46980500
2021-11-16,439.1399817843683,442.27971409763927,439.06479115534836,441.14227294921875,48857500
2021-11-17,440.87903881691875,441.0576488248933,439.4501874408848,440.07061767578125,47858300
2021-11-18,441.1046377023812,441.82848731755604,438.37852572627077,441.5652770996094,50625600
2021-11-19,441.4524058684626,442.70267579983584,440.4089746825623,440.7756042480469,57315600
2021-11-22,442.6557009805207,445.1468026589416,439.3279494564215,439.5347595214844,72762000
2021-11-23,439.2057132997234,440.9729939884895,436.6018115031317,440.1175537109375,73206500
2021-11-24,438.115291443818,441.4148429167893,437.2974607646824,441.2926330566406,61858800
2021-11-26,434.61840245701467,436.08486361573597,430.32240968502606,431.4504699707031,112669600
2021-11-29,436.24463852719293,438.58533038960036,434.0449470141302,436.74285888671875,86268800
2021-11-30,434.29879841557255,436.20707986716064,428.0005143227515,428.24493408203125,148559600
2021-12-01,433.9602845358961,436.80860593500284,423.290819754086,423.48822021484375,131939200
2021-12-02,423.7044938415965,431.54442870471775,423.3096641820062,429.97454833984375,127637800
2021-12-03,431.638417799551,432.7006394884692,422.0030024782896,426.2331848144531,137331600
2021-12-06,428.78070813331755,433.16130061518345,426.3647969926562,431.2812194824219,98977500
2021-12-07,436.56428721886243,440.76627012490576,431.1496438264403,440.2022399902344,95484700
2021-12-08,440.5969864571496,441.8190276116101,438.83908665382853,441.3677978515625,72238800
2021-12-09,440.07993978691974,441.471210008513,438.1904779520681,438.38787841796875,61272600
2021-12-10,441.0952372334483,442.66508888548304,438.53832579208637,442.5146789550781,77159800
2021-12-13,441.9976072567939,442.3454176220599,438.3126361887649,438.59466552734375,87724700
2021-12-14,435.323378332146,437.8144800719802,432.65366659136504,435.5771789550781,97264100
2021-12-15,435.6335728638,442.6274476583098,433.1142425689226,442.383056640625,116899300
2021-12-16,444.23494635106454,444.5169470262026,436.93081329963405,438.4819030761719,116568600
2021-12-17,435.4000562992087,438.4093235060489,432.10779763878344,433.81524658203125,135511600
2021-12-20,428.73056845563246,429.5984279577143,425.5798060591172,429.2022399902344,107134800
2021-12-21,432.6265442664553,436.9659280734673,430.456866757222,436.8244323730469,69806300
2021-12-22,436.56973302152085,441.3053047127946,436.3716102556049,441.1921081542969,58890200
2021-12-23,442.19209581442925,445.4371985113299,442.0883418877811,443.9372863769531,56439700
2021-12-27,445.3145445167092,450.2670958254494,445.26738887680665,450.2199401855469,56808600
2021-12-28,450.65386765775884,451.6821081838997,449.0879146544429,449.8520202636719,47274600
2021-12-29,449.9558186671151,451.44628815269533,448.955877247608,450.427490234375,54503000
2021-12-30,450.8519578886304,451.8613419081985,448.72002207295793,449.1822509765625,55329000
2021-12-31,448.6916965613621,449.8425474311,447.77665266265734,448.0502014160156,65237400
2022-01-03,449.31429199851436,450.77649102777576,447.0031187538817,450.6444091796875,72668200
2022-01-04,452.0689260726104,452.7858761115812,448.6351430318022,450.4935302734375,71178700
2022-01-05,450.12563049513625,450.8991788038624,441.7487385385624,441.84307861328125,104538900
2022-01-06,441.3808228754029,444.1448112867114,439.0601780901141,441.427978515625,86858900
2022-01-07,441.43743350191716,442.61661242591146,438.3243838694435,439.68280029296875,85111600
2022-01-10,436.4848285240226,439.35257058794156,430.73043032250024,439.1356201171875,119362000
2022-01-11,438.8715364116939,443.2297770827889,435.8716833675285,443.13543701171875,74303100
2022-01-12,444.8712086177971,446.3900061138433,442.37135493830107,444.33349609375,67605400
2022-01-13,445.4371934481838,446.0881025089078,437.18294108680465,438.211181640625,91173100
2022-01-14,435.06038106331687,438.7394131797268,433.8434604749311,438.390380859375,95890900
2022-01-18,433.6925742478842,433.90011089418675,429.51357096718334,430.626708984375,109709100
2022-01-19,432.17377646871046,433.5699058238336,425.88166536173696,426.1552429199219,109357600
2022-01-20,428.04190842212745,432.74918102362534,419.31598522013365,421.4385070800781,122379700
2022-01-21,420.31596407281415,422.6743219055185,413.1371366485651,413.1654357910156,202271200
2022-01-24,407.5525063368311,415.4294267475225,396.9210402768621,414.9200134277344,251783900
2022-01-25,408.52419175491247,414.80686073493035,402.9490301538802,409.85430908203125,167997300
2022-01-26,415.7501849161173,418.8820910132849,404.56212043743244,408.8260498046875,186391100
2022-01-27,413.42953766606337,416.570857381139,405.1186876310889,406.8072509765625,149878300
2022-01-28,408.16568303658295,416.95764758264465,403.5810494178644,416.9104919433594,164457400
2022-01-31,416.2406973417306,424.76852696731544,414.89172362734763,424.41949462890625,152251400
2022-02-01,425.14591546405666,427.92878947837016,421.617821033728,427.2873229980469,123155400
2022-02-02,429.6927673307446,432.16432156191325,427.3815652994968,431.4379577636719,117361000
2022-02-03,425.4005449511961,427.30608748130015,420.4574079668399,421.2969970703125,118024400
2022-02-04,421.06124440475634,427.1269342906215,418.6840011085922,423.2781066894531,118454400
2022-02-07,424.0421998784849,425.4383293530502,420.5895604027736,421.919677734375,84472900
2022-02-08,421.4196773714475,426.31563040935833,419.99522006477935,425.3911437988281,81012000
2022-02-09,429.42871580152007,431.9380123033958,429.23062177963686,431.6172790527344,92589900
2022-02-10,425.7684883309894,431.7775795121979,421.86306271080866,423.8629455566406,140103700
2022-02-11,423.94778371267705,426.02312105241583,414.070981289909,415.5048522949219,153214600
2022-02-14,414.995546790282,416.58035643251037,410.67501887953995,414.1465148925781,123006300
2022-02-15,418.5896597934599,420.99517327307245,418.0708037959125,420.82537841796875,88482700
2022-02-16,418.77825854843894,422.67426981407993,416.90101515729776,421.2969970703125,84863600
2022-02-17,418.10854352626,421.2687487717077,411.693821753136,412.29754638671875,102259100
2022-02-18,412.55223985255054,413.806902341528,407.3544387638589,409.6278991699219,132642900
2022-02-22,407.42043529880675,410.82588982072514,401.7320491873631,405.23187255859375,124391800
2022-02-23,408.14686816140767,408.7128798332859,397.47765898241863,398.0436706542969,132578000
2022-02-24,387.732876144503,404.46780255410187,387.3744299437548,404.0338439941406,213942900
2022-02-25,405.26959895160047,413.0333227139032,403.61874859349035,412.94842529296875,121804500
2022-02-28,407.55255287050466,413.37299295759,406.29791910816897,411.8919372558594,145615000
2022-03-01,410.39205847249923,412.40138421552143,402.91132456726035,405.6187438964844,137785900
2022-03-02,407.8732634005898,414.8068411449072,407.1186004140651,413.0805358886719,117726500
2022-03-03,415.51437058927706,416.1180952528959,409.22225892771945,411.0240478515625,105501700
2022-03-04,407.2883840604993,408.8165952787163,403.63765086397046,407.6846008300781,113978200
2022-03-07,407.09969537962036,407.80720269087345,395.60034091096946,395.6663818359375,137896600
2022-03-08,395.84562657872834,403.0055972451965,391.60058263341585,392.66656494140625,164772700
2022-03-09,401.05289644474624,405.1753011556901,398.86433355936276,403.19427490234375,116990800
2022-03-10,398.5813407511495,402.26981595352635,396.6191996494863,401.3736572265625,93972700
2022-03-11,403.8640109133582,404.47717812137785,395.76069779012516,396.2701110839844,95636300
2022-03-14,397.04370305998077,400.4963135753872,392.2326473482891,393.37408447265625,95729200
2022-03-15,395.9871173439881,402.65655987964084,394.7136272071247,402.0245361328125,106219100
2022-03-16,405.53380999874116,410.99574623645054,400.7321679197033,410.93914794921875,144954800
2022-03-17,409.02419595072837,416.0804138183594,408.64686440877273,416.0804138183594,102676900
2022-03-18,414.4678490660908,420.95927229277345,413.72975679136624,420.6375427246094,106345500
2022-03-21,420.4672563901048,422.47335203270006,417.00389114982016,420.51458740234375,88349800
2022-03-22,421.90556943878335,426.37198236705336,421.90556943878335,425.4351806640625,74650400
2022-03-23,422.8991638853642,424.39426355842147,419.87107662912183,419.95623779296875,79426100
2022-03-24,421.981331093405,426.29633721311484,420.86473496549416,426.286865234375,64736900
2022-03-25,426.9208242937579,428.6430492710812,424.33748682777303,428.3686218261719,77101300
2022-03-28,427.77248986490883,431.4156494140625,425.8799424500739,431.4156494140625,68529800
2022-03-29,435.30485728967426,437.24473588066155,432.61744319877937,436.7526550292969,86581500
2022-03-30,435.60762945908306,436.4214398536475,431.9455548784965,434.0557556152344,79666900
2022-03-31,433.2892715675178,434.1125250531456,426.9208392701977,427.37506103515625,121699900
2022-04-01,428.9553354432427,429.0972707248986,425.0093902232998,428.5863037109375,89048800
2022-04-04,428.7849739372156,432.36188709811455,427.96172050083106,432.2577819824219,59601000
2022-04-05,430.7627409154782,433.2325015603828,425.6528684021026,426.7978515625,74214500
2022-04-06,422.88020528931924,424.8105825604862,419.6439370062825,422.5300598144531,106898000
2022-04-07,421.6500972677455,426.47609894481815,419.70077574327007,424.65924072265625,78097200
2022-04-08,423.9022463943376,426.4193379958125,421.98131186663085,423.52374267578125,79272700
2022-04-11,420.2496507622423,421.0918483203158,415.78326607146334,416.2847900390625,89770500
2022-04-12,419.2749706687826,421.8015343492119,413.1904372386116,414.7423400878906,84363600
2022-04-13,414.49632064407325,420.2496527692532,414.31652630785027,419.4926452636719,74070400
2022-04-14,419.7196509137634,420.836275728142,414.16502940715344,414.2691345214844,97869500
2022-04-18,413.341833148195,416.1238802748247,412.2062931005156,414.43951416015625,66002500
2022-04-19,414.33540185587515,421.8488175877449,414.1650795150678,421.1296691894531,77821000
2022-04-20,422.9086378808468,423.52370998577396,419.6534541721469,420.8173522949219,65224400
2022-04-21,424.4416483063958,425.83267191463915,413.61627398000866,414.5246887207031,85417300
2022-04-22,413.43637947509154,414.5435033549943,402.5826207203944,403.150390625,132471800
2022-04-25,400.9078312682018,405.6581153210633,396.33731266857023,405.48779296875,119647700
2022-04-26,402.95173179386785,403.1504700703284,393.71611977901205,393.7445068359375,103996300
2022-04-27,394.8232669941469,400.198124069915,392.7130949238464,394.8516540527344,122030000
2022-04-28,399.6019576141651,406.55707558525125,395.1639313315665,404.82537841796875,105449100
2022-04-29,400.8320229203481,402.98952553103885,389.1171513609566,389.8647155761719,145491100
2022-05-02,389.93099434604335,393.5741537158079,383.25974771045304,392.2115173339844,158312500
2022-05-03,392.7130700591638,396.4224469103301,391.15169530175734,394.00946044921875,100028200
2022-05-04,394.67183940897127,406.5759792490273,391.48290152050896,406.0082092285156,144247900
2022-05-05,401.740453562189,402.16628824210756,387.44227303458774,391.5774841308594,172929100
2022-05-06,389.01313791973797,392.5143334096191,383.9316525873715,389.240234375,151770800
2022-05-09,383.3355021930368,384.5751184962438,375.19754216123187,376.77783203125,155586100
2022-05-10,382.7582487909865,384.26282054447404,373.60779806565324,377.64837646484375,132497200
2022-05-11,376.68313878017256,382.3323933257538,370.90139206919764,371.6489562988281,142361000
2022-05-12,368.45061311196713,374.53514652082424,364.4573366484498,371.26104736328125,125090800
2022-05-13,375.3962141833524,381.5186058960115,374.35530738560897,380.1370544433594,104174400
2022-05-16,378.4905282567008,382.2661507129922,376.23839244839405,378.5946044921875,78622400
2022-05-17,384.68866921363724,386.6190757634291,380.9508763229202,386.38250732421875,83029700
2022-05-18,381.82146421765935,382.1053347959958,369.56720740842707,370.80682373046875,117674500
2022-05-19,367.7408696651366,372.96431881468,366.31198717995636,368.5357360839844,98510700
2022-05-20,372.12216171567013,375.69907542713753,360.09503013105126,368.6966552734375,131432200
2022-05-23,371.72474625349577,376.36151125162365,369.4063926324182,375.59503173828125,76414900
2022-05-24,371.4693141809514,373.92016034294176,366.1701740759498,372.7278747558594,91448800
2022-05-25,371.2326698997725,377.98907865192785,370.8352510778718,376.02081298828125,91472900
2022-05-26,377.25099755722835,385.17130483180716,377.04281616113974,383.53424072265625,82168300
2022-05-27,385.99452816985354,393.0631942254229,385.7958187685275,392.94964599609375,84768700
2022-05-31,391.33149711527295,394.08515718858496,388.00062391684565,390.74481201171875,95937000
2022-06-01,392.8644826922193,393.87697365023195,385.06716741079504,387.5842590332031,86585800
2022-06-02,387.4233771677342,395.01248157548275,385.17124122143497,394.9651794433594,79609600
2022-06-03,390.24327056369185,391.795173302903,387.50855457000824,388.48321533203125,71874300
2022-06-06,392.49536446108146,394.22703245074865,388.4926167185688,389.666015625,57508900
2022-06-07,386.1742927298047,393.8580303540427,385.7105989918035,393.40380859375,59272400
2022-06-08,391.69110286881636,393.4795741929143,388.33184246632624,389.126708984375,64350000
2022-06-09,387.34765697732666,389.61870798841755,379.8721008300781,379.8721008300781,86289800
2022-06-10,373.6646004739386,374.51624111312117,368.81021128921816,368.8575134277344,132893900
2022-06-13,359.4420637467876,361.2967520769685,353.2439538052529,354.8526306152344,170004900
2022-06-14,356.60323107069917,357.6346658846879,350.679548775885,353.7833251953125,104011800
2022-06-15,357.0858572117837,363.2744957746672,352.12739188091416,358.8270263671875,125666800
2022-06-16,350.60386426743156,351.01075501197846,344.51930266450194,346.95123291015625,134473300
2022-06-17,347.3665849634016,351.0444787331084,344.19238154711957,347.6991882324219,111113900
2022-06-21,353.4299145965904,357.8395764065463,353.3538694431423,356.4520568847656,76811900
2022-06-22,352.22287520839393,359.9208069891218,351.8047139460426,355.8057556152344,90059400
2022-06-23,357.9441431467789,360.02540799730696,354.3802877819863,359.29364013671875,79292100
2022-06-24,362.4677899153683,370.72643183907684,362.43928023680013,370.7169189453125,98050300
2022-06-27,371.6387840560035,371.93339374615164,368.20799359853146,369.3009033203125,66009600
2022-06-28,370.8596383494048,373.64419103247536,361.641118712763,361.7551574707031,86548900
2022-06-29,362.3062847809654,363.29463974904866,359.63577158326706,361.46044921875,65676000
2022-06-30,357.56389907239446,361.7645084605366,354.0665767146873,358.5237731933594,112508300
2022-07-01,357.868171485574,362.7530441634244,355.24516411753075,362.31585693359375,74839700
2022-07-05,357.22181596212545,363.01902578805715,354.3897288005455,363.0,81438000
2022-07-06,363.1425568197513,366.7159247303021,360.75716958402745,364.2259826660156,70426200
2022-07-07,366.0031367080708,370.4793302796413,364.2449625145711,369.6810302734375,64525900
2022-07-08,368.04639364512565,371.24913544426704,366.51632594229847,369.3769226074219,72397800
2022-07-11,366.696929365384,367.6662874925925,364.4635744126361,365.1573486328125,58366900
2022-07-12,364.6061122917404,366.99152847059673,360.17742508846254,361.92608642578125,62219200
2022-07-13,356.4805310045145,362.9620020597862,356.0623697104502,360.0253601074219,84224600
2022-07-14,355.06446062617965,360.23442826193605,352.6220542011667,359.1510314941406,89704800
2022-07-15,363.5606860012762,366.12667298735175,361.6504796031944,366.01263427734375,79060400
2022-07-18,369.1013562443131,369.7761047012278,361.7645652536722,362.99053955078125,63203600
2022-07-19,366.9155690974752,373.36853204838025,366.25984632007794,372.7983093261719,78506000
2022-07-20,372.98834417392436,376.5902220427515,371.6198214217243,375.1741638183594,71843800
2022-07-21,374.5944811693759,379.0421658963214,372.1900678060599,378.9946594238281,64903900
2022-07-22,379.11807934527127,380.3155146617648,373.254338340758,375.4781799316406,72197300
2022-07-25,376.10550632547137,376.78976766133366,373.6915803624673,375.9344482421875,53631500
2022-07-26,374.29021165809075,374.49929225992827,370.5933220653008,371.4866638183594,52946400
2022-07-27,374.78449853291994,382.8815960228277,374.4898888264092,381.1329345703125,82342100
2022-07-28,381.94067465500603,386.6069226009788,378.3863040631557,385.9131774902344,73966600
2022-07-29,387.3483007860886,392.5277822061919,386.5785103442153,391.5393981933594,87003700
2022-08-01,388.84033261494034,392.8888811641739,388.1275616169894,390.3799133300781,69997500
2022-08-02,388.81182405248916,392.49923066625485,386.6260045869153,387.804443359375,63435400
2022-08-03,389.9332658563709,395.04621476373677,389.6481690410905,393.8772888183594,67820600
2022-08-04,393.80116934202755,394.48543057228477,391.9669791701999,393.6111145019531,45656600
2022-08-05,389.32504829644654,393.5921616324373,389.2680289335886,392.9459228515625,56814900
